zone_id,ambient_light_lux,motion_detected,temperature_celsius,occupancy_count,day_of_week,time_of_day,special_event_flag,energy_price_per_kwh,prev_hour_energy_usage_kwh,traffic_density,avg_pedestrian_speed,adjusted_light_intensity,energy_consumption_kwh,lighting_action_class,hour,month,is_weekend,season,weather_condition_Clear,weather_condition_Cloudy,weather_condition_Foggy,weather_condition_Rainy
1,-0.9281612966539027,0,1.2323996289004788,-0.2570316151815522,5,3,0,-0.24712086694026938,1.3546772169355363,-1.8468562495207774,-0.9461181689600365,0.12663640309860785,1.229,1,19,5,0,2,0,0,0,1
12,-0.9620528165899421,1,-0.003916198099284247,1.8190129309439274,5,3,0,-0.23926201746199274,0.1736043707313666,0.15605975106958317,0.522505627103698,1.299905615247646,2.459,1,20,5,0,2,0,0,1,0
7,-0.9938401881956627,0,-1.3312785394905033,-0.2570316151815522,5,4,0,-1.3630774928554776,-1.1178491153049683,-1.2422023625501024,1.3110284706278506,0.07420229392311598,1.691,1,21,5,0,2,1,0,0,0
12,-0.9780187716881634,0,1.6684645136174492,-0.2570316151815522,5,4,0,0.24012780071284975,-0.30103238054694453,-1.1477251927109346,2.168547062960367,0.7845276190782823,2.05,1,22,5,0,2,1,0,0,0
11,-0.8692229066987002,0,0.5599332682197289,-0.672240524406648,5,4,0,-0.6872164377237314,-0.8639736436909881,0.5528638643940885,-0.16745186097993586,-1.6292340221114505,0.589,2,22,5,0,2,1,0,0,0
9,-0.9930035321224445,1,-2.419044790377892,-0.879844979019196,5,4,0,-0.08208502789647103,0.9628259455313491,-1.1193820417591842,-0.009747292275105174,0.7500197010738989,2.262,1,23,5,0,2,1,0,0,0
10,-0.863396889657288,1,-0.2930288139739063,-0.672240524406648,6,4,0,0.27156319862595424,-1.4048387788685983,-0.9115322681130147,0.3746575939429194,-0.5890667794078911,1.866,0,0,5,1,2,0,0,1,0
5,-0.9938401881956627,0,0.010459567330945536,0.36578174865609164,6,4,0,-0.9779938684199477,-0.433489148345543,0.6189978832815064,0.039535385445154635,0.23419355012525792,1.383,1,1,5,1,2,0,1,0,0
9,-0.9258848138500302,0,0.4465244520479164,-1.087449433631744,6,4,0,-0.8443934272892539,-1.3386103949692991,-1.0532480228717667,0.32537491622265957,0.3502656379581837,1.166,1,1,5,1,2,1,0,0,0
8,-0.9938401881956627,0,1.1509369581291768,-1.087449433631744,6,4,0,0.4444578871480286,-0.4776414042784092,-1.6106633249228575,-0.6504221026384792,0.8988070877940982,1.935,1,2,5,1,2,0,1,0,0
5,-0.9226549322650488,0,0.793140129643457,0.15817729404354372,6,4,0,0.19297470384319337,1.0290543294306485,-0.09902860749617026,-0.7785570647111539,0.5882358257546465,1.822,1,3,5,1,2,0,0,1,0
10,-0.8437924534964671,0,-2.2145894598146234,-1.5026583428568399,6,4,0,-0.16067352267923188,-0.9743542835231533,-0.9209799850969315,-1.3206665196340088,-0.3999454625526986,1.189,0,3,5,1,2,1,0,0,0
4,-0.872652918640066,1,-2.6282920427512364,0.5733862032686396,6,4,0,1.4268140719325428,1.8127568722390228,0.5150729964584214,0.6309275180882689,0.915388814627373,2.165,1,4,5,1,2,0,1,0,0
9,-0.9938401881956627,0,0.9368977839457548,-1.087449433631744,6,4,0,1.6468618573242741,-1.2392678191203503,-0.2879829471745062,0.06910499207731016,0.11095098582388833,1.333,1,5,5,1,2,0,0,0,1
11,1.8999530387092547,0,-1.419130439341908,-0.46463606979410016,6,1,0,1.1910485875842596,1.271891737061412,1.507083279769685,0.28594877404645236,1.339791390603362,2.023,1,6,5,1,2,0,0,1,0
9,1.1936540967927833,0,-0.7482613859311831,-0.879844979019196,6,1,0,0.6645056725397599,-0.6818455879679151,-1.4972907211158561,2.690943446795118,-0.11984872550413134,1.149,0,6,5,1,2,1,0,0,0
4,1.685377162017509,1,-0.3601157193149784,-0.672240524406648,6,1,0,1.3718021255846105,-1.0571397633972774,-1.3083363814375202,2.7993653377796885,-0.9933023903163836,1.292,2,7,5,1,2,0,1,0,0
12,1.386146144575168,0,1.364976132312598,0.36578174865609164,6,1,0,1.143895490714603,-1.0129875074644112,-0.9587708530325987,-0.7391309225349462,-1.7470987290614877,0.537,0,8,5,1,2,1,0,0,0
12,1.4690279080011355,0,-2.0197179728715082,0.15817729404354372,6,1,0,1.4739671688021998,2.6902829589047377,2.11173716674036,-0.3251564296847661,-1.0672479288972052,1.002,0,9,5,1,2,1,0,0,0
9,0.7399085462802781,1,-0.24830421041319115,0.36578174865609164,6,1,0,0.4523167366263052,-1.4048387788685983,0.3639095247157526,1.301171935083799,0.7688422018035628,1.746,1,9,5,1,2,1,0,0,0
6,0.7775747471047898,0,-0.7993752185720002,-0.04942716056900424,6,1,0,1.293213630801849,-1.1399252432714015,-0.7225779284346787,0.3549445228548156,-0.860648575650182,0.736,0,10,5,1,2,1,0,0,0
6,1.0839326289050422,0,-0.4559541555165107,0.36578174865609164,6,1,0,0.6409291241049314,-0.69840268394274,-0.08013317352833674,-0.995400846680296,1.2550901373198753,1.824,1,11,5,1,2,0,0,1,0
8,0.7302772728792792,0,1.5438745465554584,-1.295053888244292,6,1,0,-0.0034965331137094663,0.5157843542110794,-0.6186530416115941,-2.454168107199979,-0.6939349977588749,1.429,0,11,5,1,2,0,0,0,1
3,0.6602205297916108,0,1.202050790769994,-0.672240524406648,6,2,0,-0.9386996210285673,0.8027740177747094,0.7323704870885078,0.8576278356014627,-0.7320281539974801,1.554,0,12,5,1,2,1,0,0,0
6,0.816942055958569,0,-0.30101535032403404,1.6114084763313794,6,2,0,-0.44359210389717224,-1.4048387788685983,2.310139223402613,0.7097798024406842,-0.9829948303929961,1.286,0,13,5,1,2,1,0,0,0
10,0.726952885292672,0,0.43214868661768663,-0.672240524406648,6,2,0,-0.07422617841819439,-1.4048387788685983,-1.6201110419067741,0.7492059446168918,-0.886641552848289,1.111,0,14,5,1,2,1,0,0,0
8,1.3992129890940983,0,-0.003916198099284247,-1.5026583428568399,6,2,0,0.24012780071284975,-0.36174173245463553,-1.4028135512766882,0.07896152762136187,-1.533777054125299,0.397,2,14,5,1,2,1,0,0,0
11,0.6684397723447865,1,-0.6667987151598812,-0.2570316151815522,6,2,0,-1.3237832454640968,-0.0030046530000979615,-0.5808621736759269,0.9069105133217226,-0.7633989885469195,0.844,0,15,5,1,2,1,0,0,0
1,1.2845466336506932,0,1.1844804107997133,-0.672240524406648,6,2,0,-0.6400633408540751,1.2001443211705045,-1.0626957398556833,1.3405980772600066,-1.4033640133554859,1.057,0,16,5,1,2,1,0,0,0
6,0.5899664359358411,1,-0.7706236877115407,0.7809906578811876,6,3,0,-1.4573836865947907,1.3657152809187527,0.7985045059759254,0.039535385445154635,0.977234174167697,1.941,1,17,5,1,2,1,0,0,0
7,0.9422125407020638,0,-1.0533470745060602,1.4038040217188315,6,3,0,-1.598842977203761,0.6979124099341523,-0.10847632448008719,1.5672983947732,-0.7369578565695348,1.074,0,17,5,1,2,1,0,0,0
3,-0.948304972941648,0,0.6573690116912864,-1.087449433631744,6,3,0,-1.2294770517247833,1.454019792784485,-0.04234230559266935,0.7393494090728402,0.8795364322851564,1.702,1,18,5,1,2,0,0,0,1
5,-0.9938401881956627,1,0.9912062311266235,0.36578174865609164,6,3,0,-0.9622761694633956,0.9959401374809986,0.8362953739115924,-0.27587375196450675,0.5631391581150949,1.553,1,19,5,1,2,0,1,0,0
9,-0.9938401881956627,1,-0.8904217329634557,-0.46463606979410016,6,3,0,-0.7422283840716645,0.9573069135397411,0.2977755058283351,-0.38429564294907764,1.2922869839999256,2.056,1,19,5,1,2,0,1,0,0
5,-0.9571607412116572,1,1.3553922886924454,-0.46463606979410016,6,3,0,-0.6007690934626947,-1.211672659162309,0.27888007186050157,-1.764210619116345,1.3778845468419676,1.791,1,20,5,1,2,1,0,0,0
10,-0.8620293322219946,1,-0.181217305072119,2.441826294781571,6,4,0,-0.6872164377237314,2.04455621588657,2.3951686762578634,-2.8878556711382624,0.5461092765025422,2.166,1,21,5,1,2,0,1,0,0
6,-0.8426472631238232,1,-0.20996883593257856,0.7809906578811876,6,4,0,-0.11352042580957551,-0.4445272123287595,-1.4783952871480224,0.3648010583988673,0.048657471504286946,1.518,1,22,5,1,2,0,0,1,0
12,-0.9938401881956627,0,0.6445905535310824,-0.2570316151815522,6,4,0,-0.49860405024510457,-0.3341465724965942,0.033239430278664744,1.4391634327005252,0.7975241076773361,2.174,1,22,5,1,2,0,1,0,0
7,-0.972376207473437,0,-1.6283776917152526,1.1961995671062835,6,4,0,0.3422928439304392,-0.6211362360602242,1.9416782610298577,2.5430954136343393,1.4249407986661267,2.141,1,23,5,1,2,0,1,0,0
7,-0.9938401881956627,0,1.6828402790476795,-0.2570316151815522,7,4,0,-0.592910243984418,1.0456114254054734,-0.35411696606192367,1.2518892573635394,0.9377965535912584,1.943,1,0,5,1,2,1,0,0,0
3,-0.9549898827625432,0,-0.46394069186663844,-1.087449433631744,7,4,0,0.5230463819307901,-1.4048387788685983,-1.223306928582269,-1.6262191214996182,0.652321959191359,1.572,1,1,5,1,2,0,0,0,1
1,-0.9677259562757831,0,-0.9079921129337365,-1.295053888244292,7,4,0,-0.7658049325064931,-1.333091362977691,-1.0626957398556833,0.6802101958085286,1.1071990601582318,1.872,1,1,5,1,2,1,0,0,0
11,-0.8992285622149429,1,-0.09176809795068873,0.5733862032686396,7,4,0,1.096742393844946,0.89659756163205,0.04268714726258168,0.6999232668966324,0.5774801110519818,1.944,1,2,5,1,2,0,1,0,0
7,-0.9938401881956627,0,-0.05662733801012716,0.15817729404354372,7,4,0,0.5701994788004465,-0.2679181885972949,-0.06123773956050321,0.6407840536323209,1.1874187656489419,2.303,1,3,5,1,2,0,1,0,0
12,-0.9168733886361664,0,-0.7594425368213619,-1.087449433631744,7,4,0,1.5211202656718563,-0.9743542835231533,0.07103029821433213,0.7492059446168918,0.8472692881771616,1.697,1,4,5,1,2,0,1,0,0
1,-0.9519851478284942,0,-0.187606534152221,-0.879844979019196,7,4,0,2.0005100838466996,0.05218566691598478,-2.083049174118697,1.6264376080375118,1.4249407986661267,2.085,1,4,5,1,2,1,0,0,0
8,-0.9405249053372049,1,-0.14607654513155688,-0.672240524406648,7,4,0,0.593776027235275,0.8027740177747094,-0.6469961925633445,-0.16745186097993586,0.8598176219969375,1.871,1,5,5,1,2,0,0,0,1
5,1.897896143379748,0,0.5136113573889886,-0.879844979019196,7,1,0,1.418955222454267,1.5809575285914754,-0.3824601170136741,0.3648010583988673,-1.1528454917392474,1.072,0,6,5,1,2,1,0,0,0
12,1.437159928335205,0,-0.01829196352951403,0.36578174865609164,7,1,0,0.7666707157573494,0.8634833696824005,1.4031583929466,0.8970539777776704,-1.2993921045630576,0.704,2,6,5,1,2,1,0,0,0
5,0.8004479790865555,0,-0.30261265759405925,0.36578174865609164,7,1,0,0.5387640808873421,-0.3838178604210685,0.3639095247157526,-0.2068780031561431,0.7083413066010725,1.578,1,7,5,1,2,0,0,1,0
7,0.6204557398133461,1,1.0710715946279001,-0.672240524406648,7,1,0,1.7647445994984161,-1.393800714885382,-0.19350577733533822,-0.3744391074050259,-1.424427287981538,0.61,0,8,5,1,2,1,0,0,0
3,0.6108689398248771,0,0.37784023943681794,-1.5026583428568399,7,1,0,0.1458216069735363,0.06874276289080948,-1.0721434568396002,0.11838766979756954,-1.7300688474489347,0.431,2,9,5,1,2,1,0,0,0
8,0.8599200499921164,1,0.7292478388424358,0.36578174865609164,7,1,0,1.6861561047156546,-0.19065174071477906,1.006354279622095,1.3504546128040582,0.512945822835992,1.861,1,9,5,1,2,1,0,0,0
2,1.17194273271336,0,-0.5741548934984,-0.46463606979410016,7,1,0,0.6409291241049314,-1.4048387788685983,-0.9682185700165153,-1.1826750220172824,-1.4226346688644274,0.807,0,10,5,1,2,0,0,0,1
6,0.8123223802320293,0,-0.816945598542281,-0.04942716056900424,7,1,0,1.1831897381059835,1.139434969262814,-0.9587708530325987,-1.1432488798410747,0.6281216011103625,1.822,1,11,5,1,2,0,0,0,1
4,1.069589953364161,0,-1.5421230991338737,-1.087449433631744,7,2,0,0.31085744601733467,2.61853554301383,-1.0721434568396002,0.20709648969403702,-0.7060351767993728,1.47,0,12,5,1,2,0,1,0,0
5,1.8999530387092547,1,4.6426506504049945,3.272244113231763,7,2,0,-0.8208168788544253,-1.4048387788685983,-0.8831891171612644,0.049391920989206334,0.44930784417855746,1.659,1,12,5,1,2,1,0,0,0
9,1.093038560120532,0,-0.1269088578912503,-1.087449433631744,7,2,0,-1.0251469652896046,1.7630855843145483,-0.9965617209682659,0.4337968072072309,-0.7844622631729716,0.938,0,13,5,1,2,1,0,0,0
10,0.8640616365339601,0,1.0279442983372102,-0.879844979019196,7,2,0,-0.24712086694026938,1.6085526885495167,-1.0910388908074338,0.9561931910419819,1.1233326322122292,1.851,1,14,5,1,2,1,0,0,0
12,1.5542500847614877,0,-0.7450667713911321,-0.2570316151815522,7,2,0,0.09866851010387993,-0.5383507561861001,-0.27853523019058923,-2.2668939318629926,-0.9426609002580024,1.443,0,14,5,1,2,1,0,0,0
5,1.0193572339116794,0,-0.48470568637697026,0.36578174865609164,7,2,0,-0.6007690934626947,-1.4048387788685983,1.507083279769685,-1.547366837147203,-1.2657804961172296,0.84,0,15,5,1,2,1,0,0,0
8,1.291840273305591,0,0.6893151570917975,0.15817729404354372,7,2,0,-0.5064628997233812,-0.2016898046979956,0.40170039265142,0.6802101958085286,-1.5499106261792965,1.005,0,16,5,1,2,1,0,0,0
9,0.2795725919485037,0,0.2580421941849029,-1.295053888244292,7,3,0,-0.3650036091144107,-1.4048387788685983,-0.1273717584479207,0.11838766979756954,-0.9758243539245529,0.525,0,17,5,1,2,1,0,0,0
8,1.0170057022241628,1,0.5056248210388608,1.6114084763313794,7,3,0,0.16939815540836484,0.4881891942530381,0.9685634116864273,1.685576821301823,0.6200548150833641,2.056,1,17,5,1,2,0,1,0,0
6,-0.923255323334202,0,-0.13329808697135287,0.7809906578811876,7,3,0,-1.1666062558985746,-1.4048387788685983,0.7134750531206743,-0.28573028750855844,0.7970759528980581,1.952,1,18,5,1,2,0,0,0,1
6,-0.9622084735337967,1,-0.674785251510009,1.8190129309439274,7,3,0,-1.2687712991161642,1.1559920652376385,1.044145147557762,-0.7982701357992578,0.9454151848389795,1.836,1,19,5,1,2,1,0,0,0
9,-0.9938401881956627,0,0.06157339997176267,-1.087449433631744,7,3,0,-0.8522522767675298,0.5544175781523372,-0.6847870604990115,-0.4237217851252853,0.9167332789652062,1.885,1,20,5,1,2,1,0,0,0
8,-0.9429375879669499,0,0.6477851680711334,0.5733862032686396,7,3,0,-1.598842977203761,0.6647982179845027,-0.33522153209409017,0.23666609632619257,0.7943870242223924,1.717,1,20,5,1,2,1,0,0,0
3,-0.9060024188608977,0,0.3714510103567159,-0.2570316151815522,7,4,0,-1.4416659876382385,-0.6432123640266573,0.8268476569276758,-1.9416282589092793,-0.19065718063000905,1.343,0,21,5,1,2,0,0,1,0
12,-0.9938401881956627,1,-0.43199454646612734,0.7809906578811876,7,4,0,0.21655125227802122,-0.8198213877581219,2.262900638483029,0.1873834186059332,1.3227615089908094,2.203,1,22,5,1,2,1,0,0,0
5,-0.9938401881956627,0,-0.44956492643640866,-0.672240524406648,7,4,0,-0.7658049325064931,-1.211672659162309,-1.7429313626976926,-0.3941521784931298,0.4954677864441614,1.444,1,23,5,1,2,0,0,0,1
6,-0.9138130619364553,1,1.9288255986316116,2.026617385556475,7,4,0,0.08295081114732734,2.5578261911061393,0.20329833598916713,-0.04917343445131284,0.6281216011103625,2.015,1,23,5,1,2,0,1,0,0
8,-0.9787998359957192,0,1.4496334176239514,-0.672240524406648,1,4,0,0.2637043491476783,-1.4048387788685983,-0.6753393435150947,0.936480119953878,0.17190003580565655,1.302,1,0,5,0,2,1,0,0,0
5,-0.9938401881956627,0,-0.09656001976076552,1.1961995671062835,1,4,0,0.22441010175629786,-0.04163787694135576,1.0724882985095123,-0.4828609983895968,0.3386136136969637,1.779,1,1,5,0,2,0,1,0,0
12,-0.9863686548906454,0,-0.816945598542281,-0.2570316151815522,1,4,0,1.2067662865408122,-0.9964304114895864,0.10882116614999918,-0.5124306050217523,0.863402860231159,1.579,1,1,5,0,2,0,1,0,0
7,-0.9938401881956627,1,0.7100801516021292,0.36578174865609164,1,4,0,-0.6007690934626947,0.8027740177747094,0.9685634116864273,-0.4532913917574408,0.26914962290891853,1.542,1,2,5,0,2,1,0,0,0
8,-0.9938401881956627,0,2.0901536329041903,-1.087449433631744,1,4,0,0.7745295652356253,-1.4048387788685983,-0.5430713057402596,-1.8332063679247081,0.7155117830695157,1.89,1,3,5,0,2,0,0,0,1
8,-0.9608659323930514,0,-0.5981145025487833,-1.087449433631744,1,4,0,1.3718021255846105,-1.1123300833133603,0.4961775624905879,-0.9066920267838291,0.9911269723253054,2.095,1,4,5,0,2,0,0,0,1
6,-0.8763275343503459,0,-0.7849994531417704,-0.04942716056900424,1,4,0,0.24012780071284975,-0.019561748974922907,0.16550746805350008,-1.0348269888565038,-0.19469057364350859,1.51,0,4,5,0,2,1,0,0,0
2,-0.9938401881956627,0,-0.5214437535875576,1.4038040217188315,1,4,0,2.409170256717057,-0.0802711008826138,1.620455883576687,0.8083451578812033,0.8087279771592788,2.085,1,5,5,0,2,1,0,0,0
4,1.332305519531201,0,-0.6156848825190641,-1.5026583428568399,1,1,0,0.8138238126270064,-1.4048387788685983,0.08047801519824872,0.8576278356014627,-2.8509039504224813,0.631,2,6,5,0,2,1,0,0,0
6,1.646196085578699,1,0.07435185813196667,-0.672240524406648,1,1,0,1.23034283497564,1.674781072448816,-1.0343525889039331,0.06910499207731016,-0.9121863752671183,0.851,0,7,5,0,2,1,0,0,0
8,0.7270251545880331,1,-0.21955267955273156,0.9885951124937356,1,1,0,2.4641822030649903,0.8358882097243587,0.6095501662975894,-0.9264050978719327,1.1708370388156664,2.271,1,7,5,0,2,1,0,0,0
3,0.22371120622271115,1,0.11108992534255402,-1.087449433631744,1,1,0,1.0024362001056326,-1.0902539553469273,-1.4217089852445217,0.3352314517667117,-0.9395238168030585,1.173,0,8,5,0,2,1,0,0,0
11,1.3783577382058754,0,-0.6348525697593707,-1.087449433631744,1,1,0,0.4994698334959616,-0.5052365642364506,-0.08013317352833674,-1.1432488798410747,-0.7365097017902569,1.485,0,9,5,0,2,1,0,0,0
11,0.5653281653942964,1,1.981536738542454,1.6114084763313794,1,1,0,0.7116587694094171,1.3491581849439283,0.8929816758150932,-0.01960382781915687,0.1557664637516591,1.618,1,9,5,0,2,0,1,0,0
11,1.8999530387092547,0,-0.008708119909361031,-0.672240524406648,1,1,0,1.2460605339321926,0.383327586412481,-0.44859413590109165,-0.8081266713433098,-1.1013076921223108,0.979,0,10,5,0,2,1,0,0,0
5,1.2062595296567165,0,0.3235317922559498,0.15817729404354372,1,1,0,0.8845534579314913,-0.4886794682616257,0.43949126058708704,0.48307948492749025,-1.095033525212423,1.249,0,11,5,0,2,1,0,0,0
3,1.2377772811989747,0,0.4465244520479164,-0.879844979019196,1,2,0,0.24012780071284975,0.28950404255514023,0.09937344916608258,1.7052898923899271,-1.003161795460493,1.087,2,12,5,0,2,1,0,0,0
1,0.864586978719469,0,-0.23073383044291035,-1.295053888244292,1,2,0,1.3010724802801257,3.286338413998431,-1.1666206266787682,1.113897759746812,-1.662397475778001,0.42,2,12,5,0,2,0,1,0,0
12,0.16809164467754972,0,1.0407227564974149,-0.672240524406648,1,2,0,-0.3099916627664784,1.487133984734135,1.592112732624936,0.0001092432689469627,0.9982974487937493,1.666,1,13,5,0,2,0,0,0,1
11,1.0194044869124923,0,-0.986260169164988,-1.087449433631744,1,2,0,-1.598842977203761,-0.24584206063086178,-1.1099343247752673,1.744716034566135,-1.5463253879450745,0.703,0,14,5,0,2,1,0,0,0
1,0.7973709748571456,0,0.6158390226706228,-1.295053888244292,1,2,0,-1.4180894392034102,2.0997465358026526,-1.8374085325368605,0.5520752337358539,-1.1792866237166322,1.136,2,15,5,0,2,1,0,0,0
12,0.08513483236793767,0,-1.061333610856188,-0.2570316151815522,1,2,0,-1.0958766105940894,0.8690024016740087,-1.0910388908074338,-1.2713838419137495,-0.8198664907359108,0.861,0,15,5,0,2,0,1,0,0
12,1.2544742680156555,0,-0.6092956534389621,1.8190129309439274,1,2,0,-1.1744651053768507,0.89659756163205,-0.46748956986892515,0.8871974422336187,0.6568035069841358,1.918,1,16,5,0,2,0,1,0,0
1,0.8782069613067398,1,-0.1045465561108933,1.4038040217188315,1,3,0,-0.01135538259198611,0.02459050695794329,1.922782827062024,0.611214447000165,-0.8234517289701324,1.171,0,17,5,0,2,1,0,0,0
10,1.393573204467655,0,-1.3967681375615504,1.4038040217188315,1,3,0,-1.598842977203761,1.1118398093047723,0.8079522229598423,1.3701676838921624,-1.9528017727499556,0.801,2,17,5,0,2,1,0,0,0
8,-0.9938401881956627,1,0.43374599388771184,0.15817729404354372,1,3,0,-0.4357332544188956,-0.759112035850431,-0.06123773956050321,-0.07874304108346838,-0.06472568765297312,1.493,1,18,5,0,2,1,0,0,0
7,-0.9938401881956627,1,-0.005513505369310031,-0.2570316151815522,1,3,0,-1.2373359012030596,0.918673689598483,0.5150729964584214,0.3648010583988673,0.17772604793626653,1.807,1,19,5,0,2,1,0,0,0
3,-0.9938401881956627,0,0.15102260709319237,-0.46463606979410016,1,3,0,-0.06636732893991844,-1.4048387788685983,0.4772821285227544,0.759062480160944,-0.6760088065877666,1.026,0,20,5,0,2,1,0,0,0
6,-0.9938401881956627,0,-0.43838377554622987,-0.879844979019196,1,3,0,-1.064441212680985,0.5544175781523372,-0.04234230559266935,0.09867459870946571,1.346513712292528,2.242,1,20,5,0,2,0,0,0,1
10,-0.9804119971999268,1,0.4577056029380946,1.4038040217188315,1,4,0,-0.7815226314630449,-0.4997175322448423,1.053592864541679,-1.5375103016031508,0.09526556854916818,1.963,1,21,5,0,2,1,0,0,0
1,-0.9915192319792604,1,-1.7114376697565803,-0.04942716056900424,1,4,0,-0.1999677700706123,-0.17409464473995434,0.7134750531206743,-0.08859957662752052,0.38746248463823335,1.838,1,22,5,0,2,0,0,1,0
6,-0.9117172523709854,0,3.200282185571937,0.36578174865609164,1,4,0,-0.8286757283327016,-0.8253404197497302,0.014343996310831223,-0.670135173726583,-0.08982235529252484,1.425,0,23,5,0,2,1,0,0,0
1,-0.9367724611549976,0,0.32992102133605233,-0.04942716056900424,1,4,0,-1.0172881158113283,-1.4048387788685983,1.053592864541679,0.32537491622265957,0.8970144686769871,2.081,1,23,5,0,2,1,0,0,0
5,-0.8242046948653452,0,-0.7530533077412599,-0.879844979019196,2,4,0,-0.4828863512885527,-0.19065174071477906,-2.083049174118697,-0.8968354912397769,-1.1116152520456983,0.859,0,0,5,0,2,0,1,0,0
5,-0.9938401881956627,0,0.22449874151436708,-0.879844979019196,2,4,0,0.7116587694094171,0.2784659785719237,-1.6106633249228575,0.5619317692799056,0.18624098874254288,1.354,1,1,5,0,2,0,1,0,0
2,-0.9938401881956627,1,-1.0038305491352688,0.5733862032686396,2,4,0,1.1360366412363272,-0.2016898046979956,0.10882116614999918,0.1479572764297255,1.0449055458386305,2.453,1,2,5,0,2,0,0,0,1
5,-0.9425929190198435,0,0.1366468416629626,1.1961995671062835,2,4,0,0.7745295652356253,-1.3882816828937736,1.1102791664451792,0.088818063165414,0.8409951212672736,2.167,1,2,5,0,2,1,0,0,0
4,-0.9921224026366967,0,-0.9559113310345027,-0.46463606979410016,2,4,0,-0.4278744049406197,-1.4048387788685983,1.0346974305738452,-2.710438031345328,1.0157754851855798,2.198,1,3,5,0,2,0,0,0,1
10,-0.9341235135211875,0,0.9321058621356786,2.026617385556475,2,4,0,0.4208813387132007,1.6968572004152491,1.0346974305738452,-0.06888650553941668,0.6671110669075233,1.999,1,4,5,0,2,0,0,0,1
4,-0.9938401881956627,0,0.7755697496731762,-0.46463606979410016,2,4,0,0.601634876713551,0.366770490437656,-1.7901699476172765,1.15332390192302,0.6603887452183574,1.584,1,4,5,0,2,1,0,0,0
7,-0.9490387842483907,0,-0.3425453393446976,0.36578174865609164,2,4,0,0.6252114251483796,1.9065804160963633,0.15605975106958317,2.631804233530806,0.6801075555065764,1.707,1,5,5,0,2,1,0,0,0
8,0.4415419807939858,0,0.42895407207763503,1.1961995671062835,2,1,0,1.984792384890147,-0.98539234750637,1.544874147705352,0.8182016934252551,-0.6625641632094352,1.312,0,6,5,0,2,1,0,0,0
7,0.6341285345779961,1,0.21331759062418829,2.234221840169023,2,1,0,2.291287514542916,-0.3782988284294603,2.017259996901192,1.2420327218194878,0.45154861807494584,2.014,1,7,5,0,2,1,0,0,0
11,1.0485568088258184,0,-0.08058694706050995,-1.295053888244292,2,1,0,0.5230463819307901,-0.23480399664764523,-2.083049174118697,1.0646150820265528,-1.4490758008418123,0.461,2,7,5,0,2,0,1,0,0
2,0.8637364247048355,0,-0.697147553290366,0.15817729404354372,2,1,0,0.9395654042794244,0.8193311137495343,-0.023446871624835827,1.9911294231674326,-1.8501743282953604,0.458,2,8,5,0,2,1,0,0,0
6,0.5609475342601048,1,-1.5836530881545374,1.6114084763313794,2,1,0,-0.38072130807096327,-0.12994238880708814,0.354461807731836,1.0153324043062935,0.7011708301326287,1.798,1,9,5,0,2,0,1,0,0
12,1.4986027273334956,0,-0.06301656709022917,0.15817729404354372,2,1,0,0.8374003610618342,-0.6321743000434408,0.004896279326914629,0.22680956078214085,-1.0708331671314268,1.082,0,10,5,0,2,1,0,0,0
2,1.4377436418746594,0,-1.2146751087786394,-0.46463606979410016,2,1,0,1.285354781323573,0.6427220900180696,0.20329833598916713,0.26623570295834853,0.8902921469878212,1.676,1,10,5,0,2,1,0,0,0
2,1.1164816077003366,1,-0.3537264902348764,1.6114084763313794,2,1,0,-0.28641511433164984,1.3546772169355363,0.3355663737640025,-0.06888650553941668,0.40762944970573034,1.683,1,11,5,0,2,0,1,0,0
4,0.7823778756580153,0,-0.01829196352951403,-1.087449433631744,2,2,0,-0.18425007111406042,0.01355244297472674,0.7985045059759254,-1.1333923442970226,-1.274295436923506,0.794,0,12,5,0,2,1,0,0,0
1,0.6097459861584981,1,-0.3617130265850042,-0.04942716056900424,2,2,0,-1.0958766105940894,-0.9357210595818954,0.21274605297308408,0.3352314517667117,0.7311972003442352,1.917,1,12,5,0,2,0,0,0,1
3,1.8999530387092547,0,2.163629767325365,-0.672240524406648,2,2,0,0.27156319862595424,-0.9688352515315451,-0.43914641891717504,-0.34486950077286993,-1.9492165345157337,0.66,2,13,5,0,2,1,0,0,0
1,1.7908458598320822,0,-0.869656738453124,-1.295053888244292,2,2,0,0.6330702746266554,0.8414072417159674,0.13716431710174964,-0.34486950077286993,-0.98030590171733,0.901,0,14,5,0,2,0,0,1,0
12,0.8513172242558708,0,-0.7865967604117963,0.15817729404354372,2,2,0,-1.598842977203761,-0.3120704445301611,0.1749551850374167,1.0941846886587088,-1.4513165747382006,0.573,0,15,5,0,2,1,0,0,0
5,1.179833983849128,0,0.07115724359191566,0.15817729404354372,2,2,0,-1.0801589116375372,-0.7094407479259565,-0.07068545654441981,-1.4093753395304762,-1.128645133658251,1.052,0,15,5,0,2,0,0,1,0
10,0.9421096959355886,0,-0.43838377554622987,0.9885951124937356,2,2,0,-0.9701350189416719,-0.27895625258051143,0.40170039265142,-0.35472603631692207,-1.4060529420311523,0.969,0,16,5,0,2,1,0,0,0
2,0.9189835214200592,0,-1.0996689853368011,0.5733862032686396,2,3,0,0.15368045645181294,0.5820127381103787,1.8944396761102738,-1.2319576997375419,-0.7705694650153629,1.085,0,17,5,0,2,0,0,0,1
